burnt_area,dsr,fwi,bui,isi,ffmc,dmc,dc,day,month,year
15.6741,3.29290074595435,12.5110820773306,37.1544587181012,5.45987253996233,76.7126657613119,22.1853533341487,304.40914373676,7,Nov,2009
4.2025,3.42575286890826,12.331463885655,37.9357028357188,5.34784588813782,78.479169031779,22.7261377575,305.461529222329,8,Nov,2009
2.07,3.36097888528059,12.4453625576695,39.1194581929843,5.24140363415082,81.8191916147868,23.5734701267878,306.673419860204,9,Nov,2009
2.1656,2.1412759712385,10.1033030591408,40.2953166421255,4.12649433056513,83.1955167134603,24.4075012469292,308.053639559746,10,Nov,2009
1.5101,1.62873025816249,8.47636885002255,41.1291234149536,3.18502177476883,80.008503036499,24.9667191533248,309.231195366383,11,Nov,2009
1.3601,1.41826550495103,7.89645758360769,41.5708150726557,2.82247078608538,73.4202001825968,25.3013796149194,309.038491391341,12,Nov,2009
3.6586,2.83183188841607,11.5603322639347,42.2766616168618,4.39127371854878,74.2575783348083,25.8452311966817,309.543584534327,13,Nov,2009
0.005,0.842161845490541,4.61716354065264,37.7207042330504,1.52080596726388,63.1651790618896,22.8829613335927,301.134372845093,14,Nov,2009
0,1.00416536833178,4.82891868660226,29.18218025436,1.75463816987018,55.1262639554342,17.2109351840615,284.426014606158,15,Nov,2009
0,1.95163296462797,6.97594209663859,26.8414663510521,2.54386616395459,44.5015598805746,15.9756099542975,260.584226710002,16,Nov,2009
0,0.474735111245888,2.49301163647775,21.4395735675097,0.789232012495631,47.120428276062,12.7707634905974,234.262832172314,17,Nov,2009
0.501,0.348286858719269,2.27773888581743,22.5736326658726,0.9768537872533,64.05450050354,13.542113006115,235.568259583314,18,Nov,2009
0,0.447886232351884,3.01549629380306,23.6015103371938,1.59396781285604,74.3237852223714,14.2250617392858,236.846012880007,19,Nov,2009
10.001,0.893102202422257,5.30087724457184,24.8213239649932,2.84180634379387,78.9744167073568,15.0277394366264,238.063015683492,20,Nov,2009
0.006,1.86517763764018,7.90281387163947,25.3326490944624,4.00430139134328,74.3967400614421,15.306948432525,238.578499907653,21,Nov,2009
1.01,0.205477532293839,1.90872187061061,20.6455719554424,0.992778695891223,59.821216506958,12.1862383116285,232.703108707269,22,Nov,2009
0,0.374764768369738,2.73979419775307,21.7205068588257,1.32739414383968,71.3278479258219,12.8850047512849,233.872089297771,23,Nov,2009
0.2501,0.653261780291796,4.18635027835767,23.0570419077079,2.16038398226102,79.2820046234131,13.8005929434299,235.104972998301,24,Nov,2009
5e-4,1.14060284292705,5.95732388121265,23.7286655169229,3.0829155966723,74.5547675450643,14.2014996691297,235.984654893875,25,Nov,2009
0,0.0168979929134317,0.462884045741521,14.5954487085342,0.447330207334211,49.994246152242,8.36268302758535,215.88607894818,26,Nov,2009
0,0.0340917807636174,0.741705606218554,15.1123727981746,0.658805515945812,57.5882801691691,8.58004622062047,216.769250982602,27,Nov,2009
0,0.0563806937276788,1.04660121594529,15.3415845133861,0.905977148767561,59.9806950759888,8.68954987381895,217.495315213601,28,Nov,2009
0,0.04856279925479,0.647895654472161,10.56804581816,0.509971450911959,38.868224808375,5.8725584757328,201.12889092197,29,Nov,2009
0,0.237306329896378,1.90565298868557,11.0239696077506,1.21057306701628,57.031161588033,6.197780174613,200.235191117128,30,Nov,2009
0.5,0.216473214554095,1.83353494633513,11.4972733711203,1.17088509493585,61.4000909423828,6.42970878252139,201.098791613181,1,Dec,2009
0.005,0.173209683051878,1.19939981340081,9.51288763185342,0.593531307646675,43.4632428232829,5.3262024020652,192.979451562564,2,Dec,2009
0.3085,0.100421094052782,0.94653785547324,8.57328986992439,0.762426218718174,51.2649929173787,4.78476709703604,192.138676213026,3,Dec,2009
0.0031,0.188917075997412,1.57612575002015,9.39036961634954,1.30555377868315,66.6907499186198,5.29911418835322,193.103997995853,4,Dec,2009
0.5,0.163529085440623,1.90190957107267,9.96536184767882,1.81867103931124,66.6516152318319,5.57840432917699,193.905300857226,5,Dec,2009
1e-4,0.58048929082178,3.78666228374597,10.2485801536838,2.67653855793876,54.7201070658366,5.6916131413728,193.013633973598,6,Dec,2009
1e-4,0.216990001599144,1.29649069172112,8.48599290182193,0.541734758136396,38.7662584940592,4.81244528432687,177.739534517527,7,Dec,2009
0,0.0373559833229365,0.536423575826921,8.77348688522975,0.435741398024062,53.9942563374837,5.0273534121116,178.783990043004,8,Dec,2009
1e-4,0.0412277602139269,0.710071873155733,9.34536164601644,0.814897964497407,64.824137318929,5.39874705413977,179.946185741425,9,Dec,2009
0.001,0.136588811194524,1.45596989979347,10.2269221814473,1.47421172658602,74.928726348877,5.97306341727575,181.045518895785,10,Dec,2009
0,0.32627167436139,2.78491352409124,11.0487944928805,2.52142243623734,79.386663869222,6.51516507148743,182.170245711009,11,Dec,2009
0.005,0.225855938775154,2.28201608717442,11.9384903438886,2.10614262938499,81.6809643554688,7.12443324565887,183.27702902476,12,Dec,2009
14.152,0.491937750043968,4.35517885645231,12.7460530781746,4.11667176246643,83.7121691385905,7.68173003117243,184.086580581665,13,Dec,2009
0.072,1.1523794935892,6.95484582622846,13.4523916737239,5.96283384799957,85.0445112101237,8.16794762929281,184.561003421148,14,Dec,2009
0.291,0.494989471311371,4.24641177177429,14.1058250919978,3.53756598631541,85.2562420145671,8.61731689929962,185.015898307165,15,Dec,2009
4.505,0.0386550533692976,0.659481285468016,8.74086102132996,0.565750996836772,45.6432147598267,5.19497246940931,175.359257854139,16,Dec,2009
0.005,0.0459912182402923,0.733807627554386,8.29385031342507,0.685347573667136,49.8942963473002,4.6600127688547,175.137587190469,17,Dec,2009
0,0.0012082126957993,0.124247275371454,4.7101445226868,0.387730015828274,45.8025006357829,2.65411437263091,164.477589006027,18,Dec,2009
0,0.00388605673232329,0.271118916211029,3.3715678653121,0.865912480751673,58.7023072306315,1.95193588852882,158.187442304095,19,Dec,2009
2.1785,0.0345538854738697,0.923393370012442,4.08605681384603,1.99240042090416,74.8577590433757,2.40849790771802,158.560512275298,20,Dec,2009
0,9.22454765012487e-5,0.0201695471660529,1.3888868044937701,0.0741493949546869,30.7140756607056,0.750956074384352,111.02870099167,21,Dec,2009
0,0.00109370840452718,0.0811135179473265,0.710005204975605,0.286804886070256,28.8808158270518,0.376737449094653,98.8658811408281,22,Dec,2009
0,7.30964846505569e-5,0.0217710017401322,0.625783146213119,0.0800659873108416,28.5225817426046,0.369586970917881,73.8401299440613,23,Dec,2009
0,3.32930455654531e-5,0.0134771569210488,0.495072504431009,0.0536412253827924,31.4058830515544,0.306586699684461,57.6921570944786,24,Dec,2009
0,9.90974626651304e-4,0.0881693896614096,0.459954912227889,0.348146836293398,41.138451201121,0.346385227913658,54.3127779342731,25,Dec,2009
0.001,4.91275018021632e-4,0.0545678369382222,0.491192252784967,0.223217697796257,38.5063883845011,0.384089095940193,41.9844584242503,26,Dec,2009
